state_id,phase,proof_id,proof_action,proof_concepts,semantic_type,target_domain,iteration,checkpoint_sha256,attention_mass,structural_mass,matched_random_mass,excess_over_structural,excess_over_random,auprc,rank_percentile,top_k_recall,target_count,node_attention_convention,target_lineage_sha256,base_kg_manifest_sha256,evidence_manifest_sha256
4dca2566ec2be9b6,late,proof:4dca2566ec2be9b6:7b8535d6ff619255965a172c,23,immediate_win|winning_line,BlockingMove,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428506045927,0.02857142857142857,0.027678571416787347,-6.538264374356118e-11,0.0008928570892585801,0.043478260869565216,0.37142857142857144,0.0,1,incoming_final_layer_mean_head_attention_mass,c9f81d8b9fe437cfd185ccc9129be38a30b11d1471d3c2857a09e783a1a6a0c6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
4dca2566ec2be9b6,late,proof:4dca2566ec2be9b6:7b8535d6ff619255965a172c,23,immediate_win|winning_line,ProofSupportedGeometry,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428506045927,0.02857142857142857,0.027724809144527865,-6.538264374356118e-11,0.0008466193615180619,0.07553596218257776,0.5593607305936074,0.16666666666666666,6,incoming_final_layer_mean_head_attention_mass,c9f81d8b9fe437cfd185ccc9129be38a30b11d1471d3c2857a09e783a1a6a0c6,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,WinningThreat,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.0247261836382098,0.025,0.0276199070551476,-0.0002738163617902016,-0.002893723416937801,0.025200740388283224,0.3858447488584475,0.0,6,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,TacticalLineWindow,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.0247261836382098,0.025,0.027180579941792186,-0.0002738163617902016,-0.002454396303582386,0.025200740388283224,0.3858447488584475,0.0,6,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,CompletionCell,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428759973875,0.02857142857142857,0.02790178569219056,1.8854530436929196e-10,0.0006696430677833147,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,ForcedResponse,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428759973875,0.02857142857142857,0.027455357139435956,1.8854530436929196e-10,0.0011160716205379194,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,BlockingMove,node,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.028571428759973875,0.02857142857142857,0.027232142878857876,1.8854530436929196e-10,0.0013392858811159987,0.3333333333333333,0.9428571428571428,0.0,1,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
42be4c9c478fcf87,mid,proof:42be4c9c478fcf87:2e440c9699001a494b9c0d0d,22,mandatory_block,ProofSupportedGeometry,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.0247261836382098,0.025,0.026199197680333512,-0.0002738163617902016,-0.0014730140421237124,0.025200740388283224,0.3858447488584475,0.0,6,incoming_final_layer_mean_head_attention_mass,d44ede33a5b0f318f77f5f7c81d69ee80a5401beb24464d65dab2cedad178d25,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,WinningThreat,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024728529596055867,0.025,0.027591893238871495,-0.00027147040394413444,-0.002863363642815628,0.025232024446523286,0.3904109589041096,0.0,6,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
e9cae6ed68f487bd,late,proof:e9cae6ed68f487bd:2e440c9699001a494b9c0d0d,22,mandatory_block,TacticalLineWindow,edge,60,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,0.024728529596055867,0.025,0.0264278384432379,-0.00027147040394413444,-0.001699308847182033,0.025232024446523286,0.3904109589041096,0.0,6,incoming_final_layer_mean_head_attention_mass,5ce528bbbd1718faf86bf39a317dc8acb3c1c74c5d9eff4a315bc474ace7bd30,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
