state_id,phase,iteration,semantic_type,applicable_proof_count,existential_max_alignment,coverage_mean_alignment,coverage_mean_excess_structural,coverage_mean_excess_random,coverage_mean_auprc,coverage_mean_rank_percentile,coverage_mean_top_k_recall,proof_ids,checkpoint_sha256,base_kg_manifest_sha256,evidence_manifest_sha256
0a43f69ab365b4d3,mid,0,ForcedResponse,1,0.028571428483238025,0.028571428483238025,-8.81905451444176e-11,0.0002232141977138065,0.041666666666666664,0.34285714285714286,0.0,proof:0a43f69ab365b4d3:9fdb828fd431ed3a78858fc8,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0a43f69ab365b4d3,mid,0,ProofSupportedGeometry,1,0.024993047027711175,0.024993047027711175,-6.952972288826881e-06,-0.0015671302391511814,0.02656152613691054,0.4079147640791476,0.0,proof:0a43f69ab365b4d3:9fdb828fd431ed3a78858fc8,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0a43f69ab365b4d3,mid,0,TacticalLineWindow,1,0.024993047027711175,0.024993047027711175,-6.952972288826881e-06,-0.0033572275828323596,0.02656152613691054,0.4079147640791476,0.0,proof:0a43f69ab365b4d3:9fdb828fd431ed3a78858fc8,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0a43f69ab365b4d3,mid,0,WinningThreat,1,0.024993047027711175,0.024993047027711175,-6.952972288826881e-06,-0.0032451056995797013,0.02656152613691054,0.4079147640791476,0.0,proof:0a43f69ab365b4d3:9fdb828fd431ed3a78858fc8,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0aaa7c8b0c525308,late,0,CompletionCell,26,0.05714285742871615,0.05494505521991936,2.7486443289695195e-10,0.001588255765232795,0.18156108597285067,0.7285714285714284,0.0,proof:0aaa7c8b0c525308:0262ef99f03f774954bbd031|proof:0aaa7c8b0c525308:0ea340a51fc01f4b8e85df7b|proof:0aaa7c8b0c525308:0fce4db0ab419547fe5da31c|proof:0aaa7c8b0c525308:148d965a53098b33691bac68|proof:0aaa7c8b0c525308:20a5a6149819c14950a4baaf|proof:0aaa7c8b0c525308:26a5c8fd3e461ce948cdf98c|proof:0aaa7c8b0c525308:276609e0d405152ebf141687|proof:0aaa7c8b0c525308:42dfb5f53670ebbc41bae98a|proof:0aaa7c8b0c525308:49e013840a768901ae56c881|proof:0aaa7c8b0c525308:59876e5489df618306458bcc|proof:0aaa7c8b0c525308:6164ae5ab536c1a3ea8d3b46|proof:0aaa7c8b0c525308:8fb093a6fecfc39bcfb98371|proof:0aaa7c8b0c525308:9a98eaedab0ae3c0c00b019a|proof:0aaa7c8b0c525308:9d7e9d88c964371d3a1a40a6|proof:0aaa7c8b0c525308:a129f81df7eb7bd0a95f50ae|proof:0aaa7c8b0c525308:a3775f8b59607d93fae75fb0|proof:0aaa7c8b0c525308:ad3ced880f726836098ef226|proof:0aaa7c8b0c525308:bb79a1ce4307bd5b53c2f1c4|proof:0aaa7c8b0c525308:c2eed58f1c5ff56ad28524cc|proof:0aaa7c8b0c525308:d03b85ecc9ba0348015d5578|proof:0aaa7c8b0c525308:d33bec23f4f864224132d29c|proof:0aaa7c8b0c525308:db918bf19b790e8f93525388|proof:0aaa7c8b0c525308:e63668ecdf1f97d9a849076e|proof:0aaa7c8b0c525308:e861e6d93548a689d7a91b4e|proof:0aaa7c8b0c525308:e8f4d04c62e56ca9f1c010c0|proof:0aaa7c8b0c525308:f06431b5179509e9d040f70d,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0aaa7c8b0c525308,late,0,ProofSupportedGeometry,26,0.057145525375189486,0.04861562434644476,-1.0749279928873152e-05,-0.004492061602195335,0.04901049163514845,0.4232023684078478,0.0,proof:0aaa7c8b0c525308:0262ef99f03f774954bbd031|proof:0aaa7c8b0c525308:0ea340a51fc01f4b8e85df7b|proof:0aaa7c8b0c525308:0fce4db0ab419547fe5da31c|proof:0aaa7c8b0c525308:148d965a53098b33691bac68|proof:0aaa7c8b0c525308:20a5a6149819c14950a4baaf|proof:0aaa7c8b0c525308:26a5c8fd3e461ce948cdf98c|proof:0aaa7c8b0c525308:276609e0d405152ebf141687|proof:0aaa7c8b0c525308:42dfb5f53670ebbc41bae98a|proof:0aaa7c8b0c525308:49e013840a768901ae56c881|proof:0aaa7c8b0c525308:59876e5489df618306458bcc|proof:0aaa7c8b0c525308:6164ae5ab536c1a3ea8d3b46|proof:0aaa7c8b0c525308:8fb093a6fecfc39bcfb98371|proof:0aaa7c8b0c525308:9a98eaedab0ae3c0c00b019a|proof:0aaa7c8b0c525308:9d7e9d88c964371d3a1a40a6|proof:0aaa7c8b0c525308:a129f81df7eb7bd0a95f50ae|proof:0aaa7c8b0c525308:a3775f8b59607d93fae75fb0|proof:0aaa7c8b0c525308:ad3ced880f726836098ef226|proof:0aaa7c8b0c525308:bb79a1ce4307bd5b53c2f1c4|proof:0aaa7c8b0c525308:c2eed58f1c5ff56ad28524cc|proof:0aaa7c8b0c525308:d03b85ecc9ba0348015d5578|proof:0aaa7c8b0c525308:d33bec23f4f864224132d29c|proof:0aaa7c8b0c525308:db918bf19b790e8f93525388|proof:0aaa7c8b0c525308:e63668ecdf1f97d9a849076e|proof:0aaa7c8b0c525308:e861e6d93548a689d7a91b4e|proof:0aaa7c8b0c525308:e8f4d04c62e56ca9f1c010c0|proof:0aaa7c8b0c525308:f06431b5179509e9d040f70d,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0aaa7c8b0c525308,late,0,TacticalLineWindow,26,0.057145525375189486,0.04861562434644476,-1.0749279928873152e-05,-0.004621056016710346,0.04901049163514845,0.4232023684078478,0.0,proof:0aaa7c8b0c525308:0262ef99f03f774954bbd031|proof:0aaa7c8b0c525308:0ea340a51fc01f4b8e85df7b|proof:0aaa7c8b0c525308:0fce4db0ab419547fe5da31c|proof:0aaa7c8b0c525308:148d965a53098b33691bac68|proof:0aaa7c8b0c525308:20a5a6149819c14950a4baaf|proof:0aaa7c8b0c525308:26a5c8fd3e461ce948cdf98c|proof:0aaa7c8b0c525308:276609e0d405152ebf141687|proof:0aaa7c8b0c525308:42dfb5f53670ebbc41bae98a|proof:0aaa7c8b0c525308:49e013840a768901ae56c881|proof:0aaa7c8b0c525308:59876e5489df618306458bcc|proof:0aaa7c8b0c525308:6164ae5ab536c1a3ea8d3b46|proof:0aaa7c8b0c525308:8fb093a6fecfc39bcfb98371|proof:0aaa7c8b0c525308:9a98eaedab0ae3c0c00b019a|proof:0aaa7c8b0c525308:9d7e9d88c964371d3a1a40a6|proof:0aaa7c8b0c525308:a129f81df7eb7bd0a95f50ae|proof:0aaa7c8b0c525308:a3775f8b59607d93fae75fb0|proof:0aaa7c8b0c525308:ad3ced880f726836098ef226|proof:0aaa7c8b0c525308:bb79a1ce4307bd5b53c2f1c4|proof:0aaa7c8b0c525308:c2eed58f1c5ff56ad28524cc|proof:0aaa7c8b0c525308:d03b85ecc9ba0348015d5578|proof:0aaa7c8b0c525308:d33bec23f4f864224132d29c|proof:0aaa7c8b0c525308:db918bf19b790e8f93525388|proof:0aaa7c8b0c525308:e63668ecdf1f97d9a849076e|proof:0aaa7c8b0c525308:e861e6d93548a689d7a91b4e|proof:0aaa7c8b0c525308:e8f4d04c62e56ca9f1c010c0|proof:0aaa7c8b0c525308:f06431b5179509e9d040f70d,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0aaa7c8b0c525308,late,0,WinningThreat,26,0.057145525375189486,0.04861562434644476,-1.0749279928873152e-05,-0.004899957263852176,0.04901049163514845,0.4232023684078478,0.0,proof:0aaa7c8b0c525308:0262ef99f03f774954bbd031|proof:0aaa7c8b0c525308:0ea340a51fc01f4b8e85df7b|proof:0aaa7c8b0c525308:0fce4db0ab419547fe5da31c|proof:0aaa7c8b0c525308:148d965a53098b33691bac68|proof:0aaa7c8b0c525308:20a5a6149819c14950a4baaf|proof:0aaa7c8b0c525308:26a5c8fd3e461ce948cdf98c|proof:0aaa7c8b0c525308:276609e0d405152ebf141687|proof:0aaa7c8b0c525308:42dfb5f53670ebbc41bae98a|proof:0aaa7c8b0c525308:49e013840a768901ae56c881|proof:0aaa7c8b0c525308:59876e5489df618306458bcc|proof:0aaa7c8b0c525308:6164ae5ab536c1a3ea8d3b46|proof:0aaa7c8b0c525308:8fb093a6fecfc39bcfb98371|proof:0aaa7c8b0c525308:9a98eaedab0ae3c0c00b019a|proof:0aaa7c8b0c525308:9d7e9d88c964371d3a1a40a6|proof:0aaa7c8b0c525308:a129f81df7eb7bd0a95f50ae|proof:0aaa7c8b0c525308:a3775f8b59607d93fae75fb0|proof:0aaa7c8b0c525308:ad3ced880f726836098ef226|proof:0aaa7c8b0c525308:bb79a1ce4307bd5b53c2f1c4|proof:0aaa7c8b0c525308:c2eed58f1c5ff56ad28524cc|proof:0aaa7c8b0c525308:d03b85ecc9ba0348015d5578|proof:0aaa7c8b0c525308:d33bec23f4f864224132d29c|proof:0aaa7c8b0c525308:db918bf19b790e8f93525388|proof:0aaa7c8b0c525308:e63668ecdf1f97d9a849076e|proof:0aaa7c8b0c525308:e861e6d93548a689d7a91b4e|proof:0aaa7c8b0c525308:e8f4d04c62e56ca9f1c010c0|proof:0aaa7c8b0c525308:f06431b5179509e9d040f70d,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0e6caa2b89c5671e,late,0,CompletionCell,8,0.11428571413974373,0.0892857141916317,-9.408258460491536e-11,0.002176339194271832,0.15660978773229722,0.5907738095238095,0.0,proof:0e6caa2b89c5671e:2403a9a0dfff6dc744ebb6d4|proof:0e6caa2b89c5671e:4fcfc00e74de960ce3d81edf|proof:0e6caa2b89c5671e:62208e5d33b5ec9fdd34501b|proof:0e6caa2b89c5671e:70229d9b94e287affc7df93e|proof:0e6caa2b89c5671e:bc71e644bb93885a48a77a20|proof:0e6caa2b89c5671e:d0f3852f15b03aaba7c0f5d7|proof:0e6caa2b89c5671e:e13022ccb6b81da4ea7cfc8e|proof:0e6caa2b89c5671e:e893372445bfa3c2f25b2ccb,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
0e6caa2b89c5671e,late,0,ProofSupportedGeometry,8,0.07501492855938227,0.055354277489382084,-2.8653677607726885e-06,-0.00661859051150593,0.05549270827195828,0.4283041603247083,0.013888888888888888,proof:0e6caa2b89c5671e:2403a9a0dfff6dc744ebb6d4|proof:0e6caa2b89c5671e:4fcfc00e74de960ce3d81edf|proof:0e6caa2b89c5671e:62208e5d33b5ec9fdd34501b|proof:0e6caa2b89c5671e:70229d9b94e287affc7df93e|proof:0e6caa2b89c5671e:bc71e644bb93885a48a77a20|proof:0e6caa2b89c5671e:d0f3852f15b03aaba7c0f5d7|proof:0e6caa2b89c5671e:e13022ccb6b81da4ea7cfc8e|proof:0e6caa2b89c5671e:e893372445bfa3c2f25b2ccb,25b7b3a8b149795bc812f303178a81c2f1892e764d27cd5d4a54817a8bdbae5c,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
