policy_loss,value_loss,total_loss,policy_entropy,game_length,self_play_time,inference_latency_ms
3.544294595718384,0.9620314836502075,4.506326198577881,3.5771548748016357,26.5,1.7663370000082068,2.271535000181757
3.5252726078033447,0.9282525777816772,4.453525066375732,3.5763142108917236,26.5,1.7663370000082068,2.271535000181757
