policy_loss,value_loss,total_loss,policy_entropy,iteration,selfplay_games_seen,optimizer_updates,replay_size,positions_seen,update_in_iteration,selfplay_seconds,training_seconds,iteration_seconds
2.797783851623535,0.8003007173538208,3.5980844497680664,2.877692222595215,12,240,96,2821,2821,2,36.528389613999934,0.37182962600002156,36.90025958700005
2.7102489471435547,0.8546396493911743,3.5648884773254395,2.7754874229431152,12,240,96,2821,2821,3,36.528389613999934,0.37182962600002156,36.90026368500003
2.6165075302124023,0.8166542053222656,3.433161735534668,2.6402735710144043,12,240,96,2821,2821,4,36.528389613999934,0.37182962600002156,36.900267395000014
2.589017152786255,0.8340415358543396,3.4230587482452393,2.755262851715088,12,240,96,2821,2821,5,36.528389613999934,0.37182962600002156,36.90027016700003
2.621691942214966,0.8144813776016235,3.436173439025879,2.6635031700134277,12,240,96,2821,2821,6,36.528389613999934,0.37182962600002156,36.90027284000007
2.61423659324646,0.8486342430114746,3.4628708362579346,2.751849889755249,12,240,96,2821,2821,7,36.528389613999934,0.37182962600002156,36.90027556300004
2.664033889770508,0.9928978085517883,3.6569316387176514,2.6684813499450684,12,240,96,2821,2821,8,36.528389613999934,0.37182962600002156,36.90027823499997
2.530231475830078,0.8595412373542786,3.389772653579712,2.747500419616699,13,260,104,3034,3034,1,44.29617978600004,0.5659157979999918,44.86213399799999
2.8840384483337402,0.9204816818237305,3.8045201301574707,2.8326969146728516,13,260,104,3034,3034,2,44.29617978600004,0.5659157979999918,44.862142447
2.694643497467041,0.7977430820465088,3.49238657951355,2.7427854537963867,13,260,104,3034,3034,3,44.29617978600004,0.5659157979999918,44.86214607399995
2.8143227100372314,0.8384910821914673,3.6528139114379883,2.7147903442382812,13,260,104,3034,3034,4,44.29617978600004,0.5659157979999918,44.86214951900001
2.5874147415161133,0.8075042963027954,3.394918918609619,2.724625587463379,13,260,104,3034,3034,5,44.29617978600004,0.5659157979999918,44.862152141000024
2.4488275051116943,0.929488480091095,3.3783159255981445,2.579442024230957,13,260,104,3034,3034,6,44.29617978600004,0.5659157979999918,44.86215480399994
2.6229922771453857,0.8174040913581848,3.440396308898926,2.681459426879883,13,260,104,3034,3034,7,44.29617978600004,0.5659157979999918,44.86215715399999
2.5086898803710938,0.950545072555542,3.4592349529266357,2.651249885559082,13,260,104,3034,3034,8,44.29617978600004,0.5659157979999918,44.86215950500002
2.4419381618499756,0.8049228191375732,3.246860980987549,2.63793683052063,14,280,112,3248,3248,1,40.98122144099989,0.2963340740000149,41.277637905999995
2.8555455207824707,0.8581842184066772,3.7137298583984375,2.7876079082489014,14,280,112,3248,3248,2,40.98122144099989,0.2963340740000149,41.27764361800007
2.8032774925231934,0.8810266852378845,3.6843042373657227,2.8934054374694824,14,280,112,3248,3248,3,40.98122144099989,0.2963340740000149,41.27764635400001
2.590818405151367,0.7150357365608215,3.305854082107544,2.6550023555755615,14,280,112,3248,3248,4,40.98122144099989,0.2963340740000149,41.27764838200005
2.5876505374908447,0.8277022838592529,3.4153528213500977,2.615891933441162,14,280,112,3248,3248,5,40.98122144099989,0.2963340740000149,41.277650378999965
2.7647924423217773,0.8807023763656616,3.6454949378967285,2.7860848903656006,14,280,112,3248,3248,6,40.98122144099989,0.2963340740000149,41.277652027000045
2.7549610137939453,1.1301180124282837,3.8850789070129395,2.495063543319702,14,280,112,3248,3248,7,40.98122144099989,0.2963340740000149,41.27765354500002
2.74351167678833,0.8438197374343872,3.5873312950134277,2.73359751701355,14,280,112,3248,3248,8,40.98122144099989,0.2963340740000149,41.27765497300004
2.787097692489624,0.9750988483428955,3.7621965408325195,2.772571563720703,15,300,120,3446,3446,1,34.67656973600003,0.3940768019999723,35.070683395999936
2.7144088745117188,0.8330976963043213,3.54750657081604,2.732351303100586,15,300,120,3446,3446,2,34.67656973600003,0.3940768019999723,35.07069249099993
2.5732269287109375,0.8393197059631348,3.4125466346740723,2.6430273056030273,15,300,120,3446,3446,3,34.67656973600003,0.3940768019999723,35.07069695300004
2.7112879753112793,0.8611161708831787,3.572404146194458,2.7575178146362305,15,300,120,3446,3446,4,34.67656973600003,0.3940768019999723,35.070702045000075
2.647693634033203,0.9455816149711609,3.593275308609009,2.8134231567382812,15,300,120,3446,3446,5,34.67656973600003,0.3940768019999723,35.070706448000124
2.458138942718506,0.9226306676864624,3.380769729614258,2.5831782817840576,15,300,120,3446,3446,6,34.67656973600003,0.3940768019999723,35.07070985200005
2.4770774841308594,0.8387470245361328,3.315824508666992,2.642862319946289,15,300,120,3446,3446,7,34.67656973600003,0.3940768019999723,35.070712797000056
2.537753105163574,0.8425368070602417,3.3802900314331055,2.5942530632019043,15,300,120,3446,3446,8,34.67656973600003,0.3940768019999723,35.07071549199998
2.6635208129882812,0.8236453533172607,3.487166166305542,2.6229305267333984,16,320,128,3636,3636,1,36.96233929499999,0.2522765230000914,37.21465101500007
2.4231157302856445,0.8043919801712036,3.2275075912475586,2.6060540676116943,16,320,128,3636,3636,2,36.96233929499999,0.2522765230000914,37.21465851500011
2.8457701206207275,0.9825274348258972,3.8282976150512695,2.6689114570617676,16,320,128,3636,3636,3,36.96233929499999,0.2522765230000914,37.21466169600012
2.442349910736084,0.8087345957756042,3.251084566116333,2.5774474143981934,16,320,128,3636,3636,4,36.96233929499999,0.2522765230000914,37.21466435900015
2.5557384490966797,0.8513212203979492,3.407059669494629,2.513138771057129,16,320,128,3636,3636,5,36.96233929499999,0.2522765230000914,37.21466684300003
2.907379627227783,0.7000346183776855,3.6074142456054688,2.7182869911193848,16,320,128,3636,3636,6,36.96233929499999,0.2522765230000914,37.21466920700004
2.6135470867156982,0.7703938484191895,3.3839409351348877,2.6097970008850098,16,320,128,3636,3636,7,36.96233929499999,0.2522765230000914,37.2146712010001
2.6045732498168945,0.7527117729187012,3.3572850227355957,2.7311336994171143,16,320,128,3636,3636,8,36.96233929499999,0.2522765230000914,37.214673375000075
2.502872943878174,0.8934446573257446,3.396317481994629,2.544943332672119,17,340,136,3837,3837,1,33.30955526900016,0.25435793199994805,33.56394558000011
2.5974767208099365,0.7758022546768188,3.373279094696045,2.7643260955810547,17,340,136,3837,3837,2,33.30955526900016,0.25435793199994805,33.563951795000094
2.769353151321411,0.8199160695075989,3.5892691612243652,2.7562899589538574,17,340,136,3837,3837,3,33.30955526900016,0.25435793199994805,33.56395536600007
2.612868070602417,0.8641087412834167,3.4769768714904785,2.7497408390045166,17,340,136,3837,3837,4,33.30955526900016,0.25435793199994805,33.56395824900005
2.590355396270752,0.740384578704834,3.330739974975586,2.6782145500183105,17,340,136,3837,3837,5,33.30955526900016,0.25435793199994805,33.56396057300003
2.616225004196167,0.7094915509223938,3.325716495513916,2.657104969024658,17,340,136,3837,3837,6,33.30955526900016,0.25435793199994805,33.563962876999994
2.4544057846069336,0.7411938309669495,3.1955995559692383,2.622340440750122,17,340,136,3837,3837,7,33.30955526900016,0.25435793199994805,33.563965341000085
2.498447895050049,0.9989444017410278,3.497392177581787,2.5675811767578125,17,340,136,3837,3837,8,33.30955526900016,0.25435793199994805,33.56396731600012
2.722881555557251,0.9493171572685242,3.67219877243042,2.6759307384490967,18,360,144,4042,4042,1,34.708648736999976,0.22539788799986127,34.934074967000015
2.645526885986328,0.8909411430358887,3.536468029022217,2.6408438682556152,18,360,144,4042,4042,2,34.708648736999976,0.22539788799986127,34.934080193
2.3315296173095703,0.9880131483078003,3.31954288482666,2.3346803188323975,18,360,144,4042,4042,3,34.708648736999976,0.22539788799986127,34.934082495999974
2.5450868606567383,0.7489248514175415,3.2940115928649902,2.5816307067871094,18,360,144,4042,4042,4,34.708648736999976,0.22539788799986127,34.934084241000164
2.378453493118286,0.7266815900802612,3.105134963989258,2.5117835998535156,18,360,144,4042,4042,5,34.708648736999976,0.22539788799986127,34.93408585700013
2.4913017749786377,0.6201691627502441,3.111470937728882,2.5773215293884277,18,360,144,4042,4042,6,34.708648736999976,0.22539788799986127,34.93408728300005
2.6922543048858643,0.7330202460289001,3.425274610519409,2.5957529544830322,18,360,144,4042,4042,7,34.708648736999976,0.22539788799986127,34.934088569000096
2.5978291034698486,0.7596762776374817,3.3575053215026855,2.517275810241699,18,360,144,4042,4042,8,34.708648736999976,0.22539788799986127,34.93408986600002
2.422050952911377,0.9186112880706787,3.3406622409820557,2.5096206665039062,19,380,152,4240,4240,1,31.509466012000075,2.335245983999812,33.84484065800007
2.487626075744629,0.7572146654129028,3.244840621948242,2.5271213054656982,19,380,152,4240,4240,2,31.509466012000075,2.335245983999812,33.84485017099996
2.6579031944274902,0.9189902544021606,3.5768933296203613,2.5372061729431152,19,380,152,4240,4240,3,31.509466012000075,2.335245983999812,33.844854538999925
2.34228515625,0.8875868916511536,3.229871988296509,2.4289355278015137,19,380,152,4240,4240,4,31.509466012000075,2.335245983999812,33.84485805899999
2.6203174591064453,0.7516924738883972,3.3720099925994873,2.7017016410827637,19,380,152,4240,4240,5,31.509466012000075,2.335245983999812,33.84486145899996
2.4481401443481445,0.8407268524169922,3.2888669967651367,2.641309976577759,19,380,152,4240,4240,6,31.509466012000075,2.335245983999812,33.84486390200004
2.7376556396484375,0.6779078245162964,3.4155635833740234,2.738896369934082,19,380,152,4240,4240,7,31.509466012000075,2.335245983999812,33.84486668399995
2.558488607406616,0.9170849323272705,3.4755735397338867,2.5901763439178467,19,380,152,4240,4240,8,31.509466012000075,2.335245983999812,33.84486926699992
2.5036838054656982,0.8576968312263489,3.3613805770874023,2.6012563705444336,20,400,160,4436,4436,1,32.12500285100009,0.2267855539998891,32.351813752
2.513293743133545,0.8931112289428711,3.406404972076416,2.5564587116241455,20,400,160,4436,4436,2,32.12500285100009,0.2267855539998891,32.35181824799997
2.4954962730407715,0.7397913932800293,3.235287666320801,2.64846134185791,20,400,160,4436,4436,3,32.12500285100009,0.2267855539998891,32.351820522000025
2.6331470012664795,0.7757154107093811,3.408862352371216,2.667426824569702,20,400,160,4436,4436,4,32.12500285100009,0.2267855539998891,32.3518224259999
2.7382190227508545,0.9851008057594299,3.7233197689056396,2.7849135398864746,20,400,160,4436,4436,5,32.12500285100009,0.2267855539998891,32.35182413099983
2.6007697582244873,0.6284308433532715,3.229200601577759,2.615161895751953,20,400,160,4436,4436,6,32.12500285100009,0.2267855539998891,32.35182596599998
2.4038772583007812,0.9060235023498535,3.3099007606506348,2.4006803035736084,20,400,160,4436,4436,7,32.12500285100009,0.2267855539998891,32.3518272419999
2.504143714904785,0.5889708995819092,3.0931146144866943,2.4145638942718506,20,400,160,4436,4436,8,32.12500285100009,0.2267855539998891,32.351828467999894
2.5287206172943115,0.7918300032615662,3.3205506801605225,2.478459358215332,21,420,168,4632,4632,1,31.888839871000073,0.22642774800010557,32.1152958560001
2.4862875938415527,0.9354467391967773,3.42173433303833,2.514418125152588,21,420,168,4632,4632,2,31.888839871000073,0.22642774800010557,32.11530037300008
2.6232833862304688,0.8540111780166626,3.477294445037842,2.5306458473205566,21,420,168,4632,4632,3,31.888839871000073,0.22642774800010557,32.11530281600017
2.306899070739746,0.752842128276825,3.059741258621216,2.434878349304199,21,420,168,4632,4632,4,31.888839871000073,0.22642774800010557,32.11530456100013
2.5637245178222656,0.6441032290458679,3.2078278064727783,2.5405943393707275,21,420,168,4632,4632,5,31.888839871000073,0.22642774800010557,32.11530674400001
2.32845401763916,0.7166309952735901,3.0450849533081055,2.433549165725708,21,420,168,4632,4632,6,31.888839871000073,0.22642774800010557,32.11530833000006
2.567166566848755,0.7779914736747742,3.345158100128174,2.658838987350464,21,420,168,4632,4632,7,31.888839871000073,0.22642774800010557,32.115309776000004
2.3060028553009033,0.7762865424156189,3.082289457321167,2.319793701171875,21,420,168,4632,4632,8,31.888839871000073,0.22642774800010557,32.11531120100017
2.7352254390716553,0.8483176231384277,3.583543062210083,2.6214685440063477,22,440,176,4825,4825,1,32.27499488400008,0.23721601199986253,32.512306867999996
2.6022050380706787,1.0233769416809082,3.625581979751587,2.5065479278564453,22,440,176,4825,4825,2,32.27499488400008,0.23721601199986253,32.51231183300001
2.419090986251831,0.8735804557800293,3.2926714420318604,2.5614748001098633,22,440,176,4825,4825,3,32.27499488400008,0.23721601199986253,32.51231420699992
2.667252540588379,1.0259931087493896,3.6932456493377686,2.700685501098633,22,440,176,4825,4825,4,32.27499488400008,0.23721601199986253,32.51231583200001
2.567028760910034,0.729884922504425,3.2969136238098145,2.5139119625091553,22,440,176,4825,4825,5,32.27499488400008,0.23721601199986253,32.51231728799985
2.3835880756378174,0.8385255336761475,3.222113609313965,2.5658373832702637,22,440,176,4825,4825,6,32.27499488400008,0.23721601199986253,32.51231913299989
2.51692795753479,0.7813364863395691,3.298264503479004,2.4875364303588867,22,440,176,4825,4825,7,32.27499488400008,0.23721601199986253,32.512320559000045
2.6200172901153564,0.7868144512176514,3.406831741333008,2.583118438720703,22,440,176,4825,4825,8,32.27499488400008,0.23721601199986253,32.51232200499999
2.859180450439453,0.7466453313827515,3.605825901031494,2.710448741912842,23,460,184,5025,5025,1,68.64801406399988,0.31837092000000666,68.96649871599993
2.8563857078552246,0.9065226316452026,3.762908458709717,2.811568260192871,23,460,184,5025,5025,2,68.64801406399988,0.31837092000000666,68.96650785299994
2.3547685146331787,0.5448489189147949,2.8996174335479736,2.5364108085632324,23,460,184,5025,5025,3,68.64801406399988,0.31837092000000666,68.96651241199993
2.3532214164733887,0.8240368366241455,3.177258253097534,2.471153736114502,23,460,184,5025,5025,4,68.64801406399988,0.31837092000000666,68.96651604899989
2.531036853790283,0.7550622820854187,3.2860991954803467,2.5444107055664062,23,460,184,5025,5025,5,68.64801406399988,0.31837092000000666,68.96651989599991
2.538480043411255,0.8393709063529968,3.3778510093688965,2.5594067573547363,23,460,184,5025,5025,6,68.64801406399988,0.31837092000000666,68.96653471399986
2.464322328567505,0.5383278131484985,3.002650260925293,2.5863037109375,23,460,184,5025,5025,7,68.64801406399988,0.31837092000000666,68.96653760999993
2.581873893737793,0.7804650068283081,3.3623390197753906,2.5227229595184326,23,460,184,5025,5025,8,68.64801406399988,0.31837092000000666,68.966540355
2.6283318996429443,0.7963204979896545,3.424652338027954,2.638063907623291,24,480,192,5205,5205,1,40.40640067000004,0.18145311899979788,40.58787976999997
2.456846237182617,0.6924628615379333,3.1493091583251953,2.535883665084839,24,480,192,5205,5205,2,40.40640067000004,0.18145311899979788,40.587885483000036
2.4693901538848877,0.7227619886398315,3.1921520233154297,2.6418583393096924,24,480,192,5205,5205,3,40.40640067000004,0.18145311899979788,40.58788809900011
2.5283522605895996,0.6743980050086975,3.2027502059936523,2.4355380535125732,24,480,192,5205,5205,4,40.40640067000004,0.18145311899979788,40.587890344000016
2.4309465885162354,0.705317497253418,3.1362640857696533,2.576227903366089,24,480,192,5205,5205,5,40.40640067000004,0.18145311899979788,40.58789218900006
