policy_loss,value_loss,total_loss,policy_entropy,game_length,self_play_time,inference_latency_ms
3.550477981567383,0.8983267545700073,4.44880485534668,3.582010507583618,17.0,17.680220400041435,35.60035999980755
3.5446791648864746,0.8432032465934753,4.387882232666016,3.581869125366211,17.0,17.680220400041435,35.60035999980755
