run_id,model_type,checkpoint,state_id,solver_value,num_optimal_actions,num_valid_proofs,concept,relation,policy_top1_correct,policy_optimal_mass,policy_entropy,value_prediction,value_error,graph_critical_mass,graph_best_valid_proof_mass,graph_precision_at_k,graph_recall_at_k,graph_auprc,random_critical_mass,structural_critical_mass,per_head_metrics_json,mcts_selected_optimal,mcts_optimal_mass,mcts_entropy,search_gain_optimal_mass,mcts_value_convention_version,q_perspective,semantic_view,policy_logit_contribution,channel_output_norm
h1_mvp_seed7,han,results/han/model.pt,bec4675552dbe86b,1,2,3,immediate_win,horizontal,0,0.20634397864341736,2.2966157466885435,-0.07546646893024445,1.0754664689302444,0.019331767158071528,0.019331767158071528,0.0,0.0,0.021165221404284475,0.021583659054237803,0.019047619047619046,{},1,0.9200000166893005,0.3896729001533558,0.7136560678482056,2,player_who_selects_action_at_parent,horizontal,-0.06946426630020142,9.094707489013672
h1_mvp_seed7,han,results/han/model.pt,66c00e0e01b84dee,1,2,2,immediate_win,vertical,0,0.2308410406112671,2.195084468706723,0.015937237069010735,0.9840627629309893,0.01888535204080287,0.01888535204080287,0.0,0.0,0.015926668050096616,0.02155605682889901,0.019047619047619046,{},1,0.8999999761581421,0.9865608771576638,0.669158935546875,2,player_who_selects_action_at_parent,vertical,-0.014260656200349331,6.494553089141846
h1_mvp_seed7,han,results/han/model.pt,43d35c63294bcfc5,1,4,5,mandatory_block,diagonal_down,0,0.5016341805458069,2.077701316064974,-0.07546018809080124,1.0754601880908012,0.0794904518616102,0.1399011839432321,0.1111111111111111,0.1111111111111111,0.09112657538916094,0.0794229364711139,0.07928571428571428,{},1,0.9200000166893005,1.3390434166123175,0.41836583614349365,2,player_who_selects_action_at_parent,diagonal_down,-0.0888759046792984,8.094067573547363
h1_mvp_seed7,han,results/han/model.pt,d3a2c2817219093a,1,2,2,immediate_win,vertical,0,0.22408078610897064,2.1943505586272716,0.013482923619449139,0.9865170763805509,0.018690697335516693,0.018690697335516693,0.0,0.0,0.014022815187464897,0.022287466551845294,0.019047619047619046,{},1,0.9000000357627869,0.9363889252113321,0.675919234752655,2,player_who_selects_action_at_parent,vertical,0.003134054597467184,6.459864616394043
h1_mvp_seed7,han,results/han/model.pt,0cae4879252a3d5a,0,1,1,mandatory_block,diagonal_up,0,0.10280145704746246,2.297853440057318,-0.07503388077020645,0.07503388077020645,0.05524557104134645,0.05524557104134645,0.0,0.0,0.08063884864822564,0.053817646226651764,0.05523809523809524,{},0,0.10000000149011612,2.298558000078936,-0.002801455557346344,2,player_who_selects_action_at_parent,diagonal_up,-0.2560984790325165,14.245817184448242
h1_mvp_seed7,han,results/han/model.pt,16f8548fb818aac6,1,2,2,immediate_win,diagonal_up,0,0.20388197898864746,2.1937030423973773,0.01554583664983511,0.9844541633501649,0.022849211400340085,0.022849211400340085,0.0,0.0,0.05128972901091962,0.022372172884860715,0.022857142857142857,{},1,0.8600000143051147,0.8950026840116564,0.6561180353164673,2,player_who_selects_action_at_parent,diagonal_up,-0.09896321594715118,6.9832658767700195
h1_mvp_seed7,han,results/han/model.pt,2fdd235121ff276a,-1,10,2,simple_fork,vertical,1,1.0,2.3006814645620794,-0.07523860782384872,0.9247613921761513,0.027375254458429955,0.02748231275635584,0.0,0.0,0.024796609319661635,0.03218924538021198,0.027380952380952377,{},1,1.0000001192092896,2.2627778888259793,1.1920928955078125e-07,2,player_who_selects_action_at_parent,vertical,0.018224824219942093,9.32317066192627
h1_mvp_seed7,han,results/han/model.pt,c1ac4ba0dfef5de3,1,7,10,immediate_win,vertical,1,0.6961730122566223,2.301332287708535,-0.07540010660886765,1.0754001066088676,0.018966185096189053,0.018966185096189053,0.0,0.0,0.016321525754538074,0.02293417493672513,0.019047619047619046,{},1,0.9600000381469727,0.5164471018781478,0.26382702589035034,2,player_who_selects_action_at_parent,vertical,-0.022774051874876022,9.277426719665527
h1_mvp_seed7,han,results/han/model.pt,5b1cf9996b2cef81,1,2,2,immediate_win,diagonal_up,0,0.19415241479873657,2.3010479034459634,-0.07499045133590698,1.074990451335907,0.028571427634784156,0.028571427634784156,0.0,0.0,0.09876728423298618,0.02202968378306987,0.02857142857142857,{},1,0.8999999761581421,0.48602677945584677,0.7058475613594055,2,player_who_selects_action_at_parent,diagonal_up,-0.30529993772506714,14.201250076293945
h1_mvp_seed7,han,results/han/model.pt,6b521b05a707c06a,1,2,3,mandatory_block,horizontal,0,0.2066963016986847,2.195042203511233,0.01414887048304081,0.9858511295169592,0.04029803714502257,0.044901883377121934,0.0,0.0,0.03298286524134527,0.04693025680325865,0.04047619047619047,{},1,0.85999995470047,0.7723805373093545,0.6533036231994629,2,player_who_selects_action_at_parent,horizontal,-0.09299790114164352,6.8959527015686035
