policy_loss,value_loss,total_loss,policy_entropy,iteration,selfplay_games_seen,optimizer_updates,replay_size,positions_seen,update_in_iteration,selfplay_seconds,training_seconds,iteration_seconds
3.5217931270599365,0.5819547176361084,4.103747844696045,3.580371379852295,3,60,24,676,676,1,100.20343987700016,1.2038138909997542,101.40728285600017
3.5293378829956055,0.7416073083877563,4.270945072174072,3.57983136177063,3,60,24,676,676,2,100.20343987700016,1.2038138909997542,101.40728901900002
3.5168633460998535,0.48240572214126587,3.9992690086364746,3.579461097717285,3,60,24,676,676,3,100.20343987700016,1.2038138909997542,101.40729200499982
3.5110416412353516,0.552859902381897,4.063901424407959,3.5790085792541504,3,60,24,676,676,4,100.20343987700016,1.2038138909997542,101.4072939130001
3.5135326385498047,0.6791136860847473,4.192646503448486,3.5779716968536377,3,60,24,676,676,5,100.20343987700016,1.2038138909997542,101.40729602100009
3.502206802368164,0.6492084264755249,4.1514153480529785,3.577425003051758,3,60,24,676,676,6,100.20343987700016,1.2038138909997542,101.40729762899991
3.514038324356079,0.8185611367225647,4.332599639892578,3.576385021209717,3,60,24,676,676,7,100.20343987700016,1.2038138909997542,101.40729932700015
3.508657217025757,0.5259666442871094,4.034624099731445,3.575000762939453,3,60,24,676,676,8,100.20343987700016,1.2038138909997542,101.40730085599989
3.4680182933807373,0.74702388048172,4.2150421142578125,3.5731101036071777,4,80,32,880,880,1,96.71303413299984,1.2679112139999233,97.98098273699998
3.445805788040161,0.615371584892273,4.0611772537231445,3.5715699195861816,4,80,32,880,880,2,96.71303413299984,1.2679112139999233,97.98099071800016
3.454555034637451,0.5651136636734009,4.0196685791015625,3.570155620574951,4,80,32,880,880,3,96.71303413299984,1.2679112139999233,97.98099534300036
3.4595484733581543,0.8266935348510742,4.2862420082092285,3.5673391819000244,4,80,32,880,880,4,96.71303413299984,1.2679112139999233,97.98099815000023
3.414401054382324,0.745577335357666,4.15997838973999,3.562262535095215,4,80,32,880,880,5,96.71303413299984,1.2679112139999233,97.98100061700006
3.434694766998291,0.8614764213562012,4.296171188354492,3.5606260299682617,4,80,32,880,880,6,96.71303413299984,1.2679112139999233,97.98100336400012
3.3924524784088135,0.9647464752197266,4.357198715209961,3.5517287254333496,4,80,32,880,880,7,96.71303413299984,1.2679112139999233,97.98100583099995
3.388843536376953,0.8722001910209656,4.261043548583984,3.5442440509796143,4,80,32,880,880,8,96.71303413299984,1.2679112139999233,97.98100871800034
3.3731913566589355,0.6180535554885864,3.9912447929382324,3.543379545211792,5,100,40,1109,1109,1,130.92345702900002,1.902738443999624,132.82624576300032
3.401212453842163,0.5843821167945862,3.9855945110321045,3.5331642627716064,5,100,40,1109,1109,2,130.92345702900002,1.902738443999624,132.82625614000017
3.3509154319763184,0.3869454860687256,3.737860918045044,3.5231053829193115,5,100,40,1109,1109,3,130.92345702900002,1.902738443999624,132.82626117400014
3.3753559589385986,0.6331261992454529,4.008481979370117,3.5154855251312256,5,100,40,1109,1109,4,130.92345702900002,1.902738443999624,132.8262643500002
3.344351291656494,0.6767193675041199,4.02107048034668,3.4971303939819336,5,100,40,1109,1109,5,130.92345702900002,1.902738443999624,132.82626718600022
3.3010990619659424,0.7831898331642151,4.084289073944092,3.491562604904175,5,100,40,1109,1109,6,130.92345702900002,1.902738443999624,132.8262701030003
3.326871871948242,0.5485740303993225,3.87544584274292,3.4768717288970947,5,100,40,1109,1109,7,130.92345702900002,1.902738443999624,132.82627333900018
3.3497891426086426,0.7595102190971375,4.109299182891846,3.457202196121216,5,100,40,1109,1109,8,130.92345702900002,1.902738443999624,132.82627621500023
3.1674928665161133,0.5511234998703003,3.718616485595703,3.4347994327545166,6,120,48,1363,1363,1,147.58259117399984,1.1941715220000333,148.7768921349998
3.3028717041015625,0.5377611517906189,3.840632915496826,3.4429194927215576,6,120,48,1363,1363,2,147.58259117399984,1.1941715220000333,148.77689925599998
3.164226531982422,0.7100991010665894,3.874325752258301,3.394458293914795,6,120,48,1363,1363,3,147.58259117399984,1.1941715220000333,148.776903167
