run_id,model_type,seed,iteration,state_id,policy_top1_correct,policy_optimal_mass,policy_entropy,value_prediction,solver_value,value_error,graph_critical_mass,graph_precision_at_k,graph_recall_at_k,graph_auprc,random_critical_mass,structural_critical_mass,alignment_minus_random,alignment_minus_structural,mcts_optimal_mass,mcts_selected_optimal,mcts_entropy,search_gain,optimizer_updates,selfplay_games_seen
h3_pilot_rgat_seed7,rgat,7,0,1559aaca170f0da6,0,0.2231803685426712,2.1970960997899573,-0.04657558351755142,1,1.0465755835175514,0.024993361817415943,0.0,0.0,0.02683301560058455,0.02790980958559414,0.025,-0.0029164477681781972,-6.638182584058766e-06,0.8799999952316284,1,0.9991786930711221,0.6568196415901184,0,0
h3_pilot_rgat_seed7,rgat,7,0,a7359cadc492ae4c,1,0.5714327096939087,1.945842059061165,-0.0466645210981369,1,1.046664521098137,0.025712054163671443,0.0,0.0,0.029225408622161792,0.027220365015392968,0.02571428571428571,-0.0015083108517215255,-2.23155061426783e-06,0.9399999380111694,1,1.4715637113916693,0.36856722831726074,0,0
h3_pilot_rgat_seed7,rgat,7,0,b4042b01dc34290f,1,0.41191840171813965,1.608932408848852,-0.04462288320064545,1,1.0446228832006454,0.026790525831222815,0.08333333333333333,0.08333333333333333,0.0315084782626271,0.026928321474066312,0.026785714285714288,-0.00013779564284349677,4.811545508527637e-06,0.9200000166893005,1,0.9996424312339711,0.5080816149711609,0,0
h3_pilot_rgat_seed7,rgat,7,0,61aeded89741679b,1,0.5061787366867065,2.0790435842673682,-0.06491968035697937,1,1.0649196803569794,0.025887429895862055,0.0,0.0,0.0700687317129508,0.027464267524489043,0.02589285714285714,-0.0015768376286269883,-5.427246995086399e-06,0.9200000166893005,1,1.3646764275303633,0.413821280002594,0,0
h3_pilot_rgat_seed7,rgat,7,0,bec4675552dbe86b,0,0.20336216688156128,2.3022000310213544,-0.06820189952850342,1,1.0682018995285034,0.03452051602829848,0.0,0.0,0.06540856080507351,0.03930090044018363,0.03452380952380952,-0.00478038441188515,-3.293495511036415e-06,0.9399999976158142,1,0.5664873382609724,0.7366378307342529,0,0
h3_pilot_rgat_seed7,rgat,7,0,66c00e0e01b84dee,0,0.22076106071472168,2.197116507668463,-0.04726988077163696,1,1.047269880771637,0.024997287695961337,0.0,0.0,0.07033830153115572,0.028215422503930086,0.025,-0.0032181348079687484,-2.712304038664237e-06,0.8600000143051147,1,1.0594619211237677,0.6392389535903931,0,0
h3_pilot_rgat_seed7,rgat,7,0,43d35c63294bcfc5,1,0.49997252225875854,2.0791924612701362,-0.06712483614683151,1,1.0671248361468315,0.03926750078398881,0.05,0.05,0.04079797199953115,0.04467513199128213,0.03928571428571429,-0.005407631207293324,-1.821350172548364e-05,0.9200000166893005,1,1.3177774037651624,0.420027494430542,0,0
h3_pilot_rgat_seed7,rgat,7,0,d3a2c2817219093a,0,0.2230655550956726,2.197110322795494,-0.04661742225289345,1,1.0466174222528934,0.025016449056572763,0.0,0.0,0.03526841309629178,0.028638869549635286,0.025,-0.0036224204930625226,1.6449056572762077e-05,0.8799999952316284,1,0.9991786930711222,0.6569344401359558,0,0
h3_pilot_rgat_seed7,rgat,7,0,0cae4879252a3d5a,0,0.10077188163995743,2.3024731592524796,-0.06641466915607452,0,0.06641466915607452,0.05355882064857434,0.0,0.0,0.07014212501270603,0.05156177524509385,0.05357142857142857,0.001997045403480488,-1.2607922854228348e-05,0.11999999731779099,1,2.2945308877537953,0.019228115677833557,0,0
h3_pilot_rgat_seed7,rgat,7,0,16f8548fb818aac6,1,0.2270655333995819,2.197032722144167,-0.04709242656826973,1,1.0470924265682697,0.026795375749612646,0.0,0.0,0.029743077945418438,0.025681567829515296,0.026785714285714288,0.0011138079200973504,9.661463898358313e-06,0.8799999952316284,1,0.9991786930711221,0.6529344320297241,0,0
